,eleccion_tipo,seccion_nombre,circuito_nombre,mesa_id,mesa_electores,agrupacion_nombre,votos_tipo,votos_cantidad
9352,SEGUNDA VUELTA,Comuna 04,49,1564,341,undefined,IMPUGNADO,0
9353,SEGUNDA VUELTA,Comuna 04,49,1564,341,undefined,RECURRIDO,0
9354,SEGUNDA VUELTA,Comuna 04,49,1565,344,LA LIBERTAD AVANZA,POSITIVO,131
9355,SEGUNDA VUELTA,Comuna 04,49,1565,344,UNION POR LA PATRIA,POSITIVO,113
9356,SEGUNDA VUELTA,Comuna 04,49,1565,344,undefined,EN BLANCO,7
9357,SEGUNDA VUELTA,Comuna 04,49,1565,344,undefined,NULO,6
9358,SEGUNDA VUELTA,Comuna 04,49,1565,344,undefined,IMPUGNADO,0
9359,SEGUNDA VUELTA,Comuna 04,49,1565,344,undefined,RECURRIDO,0
9360,SEGUNDA VUELTA,Comuna 04,49,1566,340,LA LIBERTAD AVANZA,POSITIVO,132
9361,SEGUNDA VUELTA,Comuna 04,49,1566,340,UNION POR LA PATRIA,POSITIVO,131
9362,SEGUNDA VUELTA,Comuna 04,49,1566,340,undefined,EN BLANCO,2
9363,SEGUNDA VUELTA,Comuna 04,49,1566,340,undefined,NULO,5
9364,SEGUNDA VUELTA,Comuna 04,49,1566,340,undefined,IMPUGNADO,0
9365,SEGUNDA VUELTA,Comuna 04,49,1566,340,undefined,RECURRIDO,0
9366,SEGUNDA VUELTA,Comuna 04,49,1567,339,LA LIBERTAD AVANZA,POSITIVO,136
9367,SEGUNDA VUELTA,Comuna 04,49,1567,339,UNION POR LA PATRIA,POSITIVO,116
9368,SEGUNDA VUELTA,Comuna 04,49,1567,339,undefined,EN BLANCO,5
9369,SEGUNDA VUELTA,Comuna 04,49,1567,339,undefined,NULO,9
9370,SEGUNDA VUELTA,Comuna 04,49,1567,339,undefined,IMPUGNADO,0
9371,SEGUNDA VUELTA,Comuna 04,49,1567,339,undefined,RECURRIDO,0
9372,SEGUNDA VUELTA,Comuna 04,49,1568,340,LA LIBERTAD AVANZA,POSITIVO,135
9373,SEGUNDA VUELTA,Comuna 04,49,1568,340,UNION POR LA PATRIA,POSITIVO,112
9374,SEGUNDA VUELTA,Comuna 04,49,1568,340,undefined,EN BLANCO,3
9375,SEGUNDA VUELTA,Comuna 04,49,1568,340,undefined,NULO,4
9376,SEGUNDA VUELTA,Comuna 04,49,1568,340,undefined,IMPUGNADO,0
9377,SEGUNDA VUELTA,Comuna 04,49,1568,340,undefined,RECURRIDO,0
9378,SEGUNDA VUELTA,Comuna 04,49,1569,338,UNION POR LA PATRIA,POSITIVO,129
9379,SEGUNDA VUELTA,Comuna 04,49,1569,338,LA LIBERTAD AVANZA,POSITIVO,128
9380,SEGUNDA VUELTA,Comuna 04,49,1569,338,undefined,EN BLANCO,4
9381,SEGUNDA VUELTA,Comuna 04,49,1569,338,undefined,NULO,11
9382,SEGUNDA VUELTA,Comuna 04,49,1569,338,undefined,IMPUGNADO,0
9383,SEGUNDA VUELTA,Comuna 04,49,1569,338,undefined,RECURRIDO,0
9384,SEGUNDA VUELTA,Comuna 04,49,1570,341,LA LIBERTAD AVANZA,POSITIVO,140
9385,SEGUNDA VUELTA,Comuna 04,49,1570,341,UNION POR LA PATRIA,POSITIVO,108
9386,SEGUNDA VUELTA,Comuna 04,49,1570,341,undefined,EN BLANCO,6
9387,SEGUNDA VUELTA,Comuna 04,49,1570,341,undefined,NULO,9
9388,SEGUNDA VUELTA,Comuna 04,49,1570,341,undefined,IMPUGNADO,0
9389,SEGUNDA VUELTA,Comuna 04,49,1570,341,undefined,RECURRIDO,0
9390,SEGUNDA VUELTA,Comuna 04,49,1571,341,LA LIBERTAD AVANZA,POSITIVO,136
9391,SEGUNDA VUELTA,Comuna 04,49,1571,341,UNION POR LA PATRIA,POSITIVO,109
9392,SEGUNDA VUELTA,Comuna 04,49,1571,341,undefined,EN BLANCO,4
9393,SEGUNDA VUELTA,Comuna 04,49,1571,341,undefined,NULO,1
9394,SEGUNDA VUELTA,Comuna 04,49,1571,341,undefined,IMPUGNADO,0
9395,SEGUNDA VUELTA,Comuna 04,49,1571,341,undefined,RECURRIDO,0
9396,SEGUNDA VUELTA,Comuna 04,49,1572,341,UNION POR LA PATRIA,POSITIVO,133
9397,SEGUNDA VUELTA,Comuna 04,49,1572,341,LA LIBERTAD AVANZA,POSITIVO,121
9398,SEGUNDA VUELTA,Comuna 04,49,1572,341,undefined,EN BLANCO,6
9399,SEGUNDA VUELTA,Comuna 04,49,1572,341,undefined,NULO,2
9400,SEGUNDA VUELTA,Comuna 04,49,1572,341,undefined,IMPUGNADO,0
9401,SEGUNDA VUELTA,Comuna 04,49,1572,341,undefined,RECURRIDO,0
9402,SEGUNDA VUELTA,Comuna 04,49,1573,337,LA LIBERTAD AVANZA,POSITIVO,129
9403,SEGUNDA VUELTA,Comuna 04,49,1573,337,UNION POR LA PATRIA,POSITIVO,114
9404,SEGUNDA VUELTA,Comuna 04,49,1573,337,undefined,EN BLANCO,3
9405,SEGUNDA VUELTA,Comuna 04,49,1573,337,undefined,NULO,3
9406,SEGUNDA VUELTA,Comuna 04,49,1573,337,undefined,IMPUGNADO,0
9407,SEGUNDA VUELTA,Comuna 04,49,1573,337,undefined,RECURRIDO,0
9408,SEGUNDA VUELTA,Comuna 04,49,1574,341,LA LIBERTAD AVANZA,POSITIVO,138
9409,SEGUNDA VUELTA,Comuna 04,49,1574,341,UNION POR LA PATRIA,POSITIVO,107
9410,SEGUNDA VUELTA,Comuna 04,49,1574,341,undefined,EN BLANCO,6
9411,SEGUNDA VUELTA,Comuna 04,49,1574,341,undefined,NULO,4
9412,SEGUNDA VUELTA,Comuna 04,49,1574,341,undefined,IMPUGNADO,0
9413,SEGUNDA VUELTA,Comuna 04,49,1574,341,undefined,RECURRIDO,0
9414,SEGUNDA VUELTA,Comuna 04,49,1575,341,UNION POR LA PATRIA,POSITIVO,123
9415,SEGUNDA VUELTA,Comuna 04,49,1575,341,LA LIBERTAD AVANZA,POSITIVO,119
9416,SEGUNDA VUELTA,Comuna 04,49,1575,341,undefined,EN BLANCO,0
9417,SEGUNDA VUELTA,Comuna 04,49,1575,341,undefined,NULO,5
9418,SEGUNDA VUELTA,Comuna 04,49,1575,341,undefined,IMPUGNADO,0
9419,SEGUNDA VUELTA,Comuna 04,49,1575,341,undefined,RECURRIDO,0
9420,SEGUNDA VUELTA,Comuna 04,49,1576,340,LA LIBERTAD AVANZA,POSITIVO,122
9421,SEGUNDA VUELTA,Comuna 04,49,1576,340,UNION POR LA PATRIA,POSITIVO,115
9422,SEGUNDA VUELTA,Comuna 04,49,1576,340,undefined,EN BLANCO,11
9423,SEGUNDA VUELTA,Comuna 04,49,1576,340,undefined,NULO,0
9424,SEGUNDA VUELTA,Comuna 04,49,1576,340,undefined,IMPUGNADO,0
9425,SEGUNDA VUELTA,Comuna 04,49,1576,340,undefined,RECURRIDO,0
9426,SEGUNDA VUELTA,Comuna 04,49,1577,339,UNION POR LA PATRIA,POSITIVO,114
9427,SEGUNDA VUELTA,Comuna 04,49,1577,339,LA LIBERTAD AVANZA,POSITIVO,110
9428,SEGUNDA VUELTA,Comuna 04,49,1577,339,undefined,EN BLANCO,7
9429,SEGUNDA VUELTA,Comuna 04,49,1577,339,undefined,NULO,4
9430,SEGUNDA VUELTA,Comuna 04,49,1577,339,undefined,IMPUGNADO,0
9431,SEGUNDA VUELTA,Comuna 04,49,1577,339,undefined,RECURRIDO,0
9432,SEGUNDA VUELTA,Comuna 04,49,1578,339,LA LIBERTAD AVANZA,POSITIVO,127
9433,SEGUNDA VUELTA,Comuna 04,49,1578,339,UNION POR LA PATRIA,POSITIVO,109
9434,SEGUNDA VUELTA,Comuna 04,49,1578,339,undefined,EN BLANCO,4
