eleccion_tipo,seccion_nombre,circuito_nombre,mesa_id,mesa_electores,agrupacion_nombre,votos_tipo,votos_cantidad
GENERAL,Comuna 01,2,36,338,LA LIBERTAD AVANZA,POSITIVO,46
GENERAL,Comuna 01,2,36,338,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,4
GENERAL,Comuna 01,2,36,338,HACEMOS POR NUESTRO PAIS,POSITIVO,2
GENERAL,Comuna 01,2,36,338,,EN BLANCO,3
GENERAL,Comuna 01,2,36,338,,NULO,3
GENERAL,Comuna 01,2,36,338,,IMPUGNADO,0
GENERAL,Comuna 01,2,36,338,,RECURRIDO,0
GENERAL,Comuna 01,2,36,338,,COMANDO,0
GENERAL,Comuna 01,2,37,336,UNION POR LA PATRIA,POSITIVO,101
GENERAL,Comuna 01,2,37,336,JUNTOS POR EL CAMBIO,POSITIVO,57
GENERAL,Comuna 01,2,37,336,LA LIBERTAD AVANZA,POSITIVO,53
GENERAL,Comuna 01,2,37,336,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,12
GENERAL,Comuna 01,2,37,336,HACEMOS POR NUESTRO PAIS,POSITIVO,6
GENERAL,Comuna 01,2,37,336,,EN BLANCO,2
GENERAL,Comuna 01,2,37,336,,NULO,1
GENERAL,Comuna 01,2,37,336,,IMPUGNADO,0
GENERAL,Comuna 01,2,37,336,,RECURRIDO,0
GENERAL,Comuna 01,2,37,336,,COMANDO,0
GENERAL,Comuna 01,2,38,335,UNION POR LA PATRIA,POSITIVO,94
GENERAL,Comuna 01,2,38,335,JUNTOS POR EL CAMBIO,POSITIVO,66
GENERAL,Comuna 01,2,38,335,LA LIBERTAD AVANZA,POSITIVO,49
GENERAL,Comuna 01,2,38,335,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,17
GENERAL,Comuna 01,2,38,335,HACEMOS POR NUESTRO PAIS,POSITIVO,3
GENERAL,Comuna 01,2,38,335,,EN BLANCO,3
GENERAL,Comuna 01,2,38,335,,NULO,3
GENERAL,Comuna 01,2,38,335,,IMPUGNADO,0
GENERAL,Comuna 01,2,38,335,,RECURRIDO,0
GENERAL,Comuna 01,2,38,335,,COMANDO,0
GENERAL,Comuna 01,2,39,336,UNION POR LA PATRIA,POSITIVO,98
GENERAL,Comuna 01,2,39,336,JUNTOS POR EL CAMBIO,POSITIVO,85
GENERAL,Comuna 01,2,39,336,LA LIBERTAD AVANZA,POSITIVO,43
GENERAL,Comuna 01,2,39,336,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,10
GENERAL,Comuna 01,2,39,336,HACEMOS POR NUESTRO PAIS,POSITIVO,7
GENERAL,Comuna 01,2,39,336,,EN BLANCO,3
GENERAL,Comuna 01,2,39,336,,NULO,0
GENERAL,Comuna 01,2,39,336,,IMPUGNADO,0
GENERAL,Comuna 01,2,39,336,,RECURRIDO,0
GENERAL,Comuna 01,2,39,336,,COMANDO,0
GENERAL,Comuna 01,2,40,341,UNION POR LA PATRIA,POSITIVO,121
GENERAL,Comuna 01,2,40,341,JUNTOS POR EL CAMBIO,POSITIVO,73
GENERAL,Comuna 01,2,40,341,LA LIBERTAD AVANZA,POSITIVO,25
GENERAL,Comuna 01,2,40,341,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,11
GENERAL,Comuna 01,2,40,341,HACEMOS POR NUESTRO PAIS,POSITIVO,5
GENERAL,Comuna 01,2,40,341,,EN BLANCO,4
GENERAL,Comuna 01,2,40,341,,NULO,0
GENERAL,Comuna 01,2,40,341,,IMPUGNADO,0
GENERAL,Comuna 01,2,40,341,,RECURRIDO,0
GENERAL,Comuna 01,2,40,341,,COMANDO,0
GENERAL,Comuna 01,2,41,336,UNION POR LA PATRIA,POSITIVO,104
GENERAL,Comuna 01,2,41,336,JUNTOS POR EL CAMBIO,POSITIVO,46
GENERAL,Comuna 01,2,41,336,LA LIBERTAD AVANZA,POSITIVO,37
GENERAL,Comuna 01,2,41,336,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,13
GENERAL,Comuna 01,2,41,336,HACEMOS POR NUESTRO PAIS,POSITIVO,6
GENERAL,Comuna 01,2,41,336,,EN BLANCO,18
GENERAL,Comuna 01,2,41,336,,NULO,0
GENERAL,Comuna 01,2,41,336,,IMPUGNADO,0
GENERAL,Comuna 01,2,41,336,,RECURRIDO,0
GENERAL,Comuna 01,2,41,336,,COMANDO,0
GENERAL,Comuna 01,2,42,335,UNION POR LA PATRIA,POSITIVO,100
GENERAL,Comuna 01,2,42,335,JUNTOS POR EL CAMBIO,POSITIVO,76
GENERAL,Comuna 01,2,42,335,LA LIBERTAD AVANZA,POSITIVO,44
GENERAL,Comuna 01,2,42,335,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,10
GENERAL,Comuna 01,2,42,335,HACEMOS POR NUESTRO PAIS,POSITIVO,6
GENERAL,Comuna 01,2,42,335,,EN BLANCO,0
GENERAL,Comuna 01,2,42,335,,NULO,1
GENERAL,Comuna 01,2,42,335,,IMPUGNADO,0
GENERAL,Comuna 01,2,42,335,,RECURRIDO,0
GENERAL,Comuna 01,2,42,335,,COMANDO,0
GENERAL,Comuna 01,2,43,339,UNION POR LA PATRIA,POSITIVO,97
GENERAL,Comuna 01,2,43,339,JUNTOS POR EL CAMBIO,POSITIVO,62
GENERAL,Comuna 01,2,43,339,LA LIBERTAD AVANZA,POSITIVO,46
GENERAL,Comuna 01,2,43,339,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,13
GENERAL,Comuna 01,2,43,339,HACEMOS POR NUESTRO PAIS,POSITIVO,9
GENERAL,Comuna 01,2,43,339,,EN BLANCO,8
GENERAL,Comuna 01,2,43,339,,NULO,0
GENERAL,Comuna 01,2,43,339,,IMPUGNADO,0
GENERAL,Comuna 01,2,43,339,,RECURRIDO,0
GENERAL,Comuna 01,2,43,339,,COMANDO,0
GENERAL,Comuna 01,2,44,335,UNION POR LA PATRIA,POSITIVO,113
GENERAL,Comuna 01,2,44,335,JUNTOS POR EL CAMBIO,POSITIVO,76
GENERAL,Comuna 01,2,44,335,LA LIBERTAD AVANZA,POSITIVO,29
GENERAL,Comuna 01,2,44,335,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,14
GENERAL,Comuna 01,2,44,335,HACEMOS POR NUESTRO PAIS,POSITIVO,8
GENERAL,Comuna 01,2,44,335,,EN BLANCO,6
GENERAL,Comuna 01,2,44,335,,NULO,1
GENERAL,Comuna 01,2,44,335,,IMPUGNADO,0
GENERAL,Comuna 01,2,44,335,,RECURRIDO,0
GENERAL,Comuna 01,2,44,335,,COMANDO,2
GENERAL,Comuna 01,2,45,337,UNION POR LA PATRIA,POSITIVO,107
GENERAL,Comuna 01,2,45,337,JUNTOS POR EL CAMBIO,POSITIVO,72
GENERAL,Comuna 01,2,45,337,LA LIBERTAD AVANZA,POSITIVO,38
GENERAL,Comuna 01,2,45,337,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,15
GENERAL,Comuna 01,2,45,337,HACEMOS POR NUESTRO PAIS,POSITIVO,4
GENERAL,Comuna 01,2,45,337,,EN BLANCO,4
GENERAL,Comuna 01,2,45,337,,NULO,0
GENERAL,Comuna 01,2,45,337,,IMPUGNADO,0
GENERAL,Comuna 01,2,45,337,,RECURRIDO,0
GENERAL,Comuna 01,2,45,337,,COMANDO,0
GENERAL,Comuna 01,2,46,337,UNION POR LA PATRIA,POSITIVO,103
GENERAL,Comuna 01,2,46,337,JUNTOS POR EL CAMBIO,POSITIVO,65
GENERAL,Comuna 01,2,46,337,LA LIBERTAD AVANZA,POSITIVO,47
GENERAL,Comuna 01,2,46,337,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,42
GENERAL,Comuna 01,2,46,337,HACEMOS POR NUESTRO PAIS,POSITIVO,11
GENERAL,Comuna 01,2,46,337,,EN BLANCO,6
GENERAL,Comuna 01,2,46,337,,NULO,0
GENERAL,Comuna 01,2,46,337,,IMPUGNADO,0
GENERAL,Comuna 01,2,46,337,,RECURRIDO,0
GENERAL,Comuna 01,2,46,337,,COMANDO,0
GENERAL,Comuna 01,2,47,338,UNION POR LA PATRIA,POSITIVO,97
GENERAL,Comuna 01,2,47,338,JUNTOS POR EL CAMBIO,POSITIVO,63
GENERAL,Comuna 01,2,47,338,LA LIBERTAD AVANZA,POSITIVO,44
GENERAL,Comuna 01,2,47,338,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,12
GENERAL,Comuna 01,2,47,338,HACEMOS POR NUESTRO PAIS,POSITIVO,5
GENERAL,Comuna 01,2,47,338,,EN BLANCO,3
GENERAL,Comuna 01,2,47,338,,NULO,1
GENERAL,Comuna 01,2,47,338,,IMPUGNADO,0
GENERAL,Comuna 01,2,47,338,,RECURRIDO,0
GENERAL,Comuna 01,2,47,338,,COMANDO,0
GENERAL,Comuna 01,2,48,335,UNION POR LA PATRIA,POSITIVO,95
GENERAL,Comuna 01,2,48,335,JUNTOS POR EL CAMBIO,POSITIVO,86
GENERAL,Comuna 01,2,48,335,LA LIBERTAD AVANZA,POSITIVO,40
GENERAL,Comuna 01,2,48,335,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,8
GENERAL,Comuna 01,2,48,335,HACEMOS POR NUESTRO PAIS,POSITIVO,6
GENERAL,Comuna 01,2,48,335,,EN BLANCO,3
GENERAL,Comuna 01,2,48,335,,NULO,3
GENERAL,Comuna 01,2,48,335,,IMPUGNADO,0
GENERAL,Comuna 01,2,48,335,,RECURRIDO,0
GENERAL,Comuna 01,2,48,335,,COMANDO,0
GENERAL,Comuna 01,2,49,336,UNION POR LA PATRIA,POSITIVO,101
GENERAL,Comuna 01,2,49,336,JUNTOS POR EL CAMBIO,POSITIVO,66
GENERAL,Comuna 01,2,49,336,LA LIBERTAD AVANZA,POSITIVO,44
GENERAL,Comuna 01,2,49,336,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,10
GENERAL,Comuna 01,2,49,336,HACEMOS POR NUESTRO PAIS,POSITIVO,6
GENERAL,Comuna 01,2,49,336,,EN BLANCO,4
GENERAL,Comuna 01,2,49,336,,NULO,1
GENERAL,Comuna 01,2,49,336,,IMPUGNADO,0
GENERAL,Comuna 01,2,49,336,,RECURRIDO,0
GENERAL,Comuna 01,2,49,336,,COMANDO,2
GENERAL,Comuna 01,2,50,333,UNION POR LA PATRIA,POSITIVO,94
GENERAL,Comuna 01,2,50,333,JUNTOS POR EL CAMBIO,POSITIVO,75
GENERAL,Comuna 01,2,50,333,LA LIBERTAD AVANZA,POSITIVO,46
GENERAL,Comuna 01,2,50,333,HACEMOS POR NUESTRO PAIS,POSITIVO,7
GENERAL,Comuna 01,2,50,333,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,7
GENERAL,Comuna 01,2,50,333,,EN BLANCO,6
GENERAL,Comuna 01,2,50,333,,NULO,1
GENERAL,Comuna 01,2,50,333,,IMPUGNADO,0
GENERAL,Comuna 01,2,50,333,,RECURRIDO,0
GENERAL,Comuna 01,2,50,333,,COMANDO,0
GENERAL,Comuna 01,2,51,338,UNION POR LA PATRIA,POSITIVO,88
GENERAL,Comuna 01,2,51,338,JUNTOS POR EL CAMBIO,POSITIVO,83
GENERAL,Comuna 01,2,51,338,LA LIBERTAD AVANZA,POSITIVO,48
GENERAL,Comuna 01,2,51,338,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,7
GENERAL,Comuna 01,2,51,338,HACEMOS POR NUESTRO PAIS,POSITIVO,4
GENERAL,Comuna 01,2,51,338,,EN BLANCO,3
GENERAL,Comuna 01,2,51,338,,NULO,1
GENERAL,Comuna 01,2,51,338,,IMPUGNADO,0
GENERAL,Comuna 01,2,51,338,,RECURRIDO,0
GENERAL,Comuna 01,2,51,338,,COMANDO,0
GENERAL,Comuna 01,2,52,336,UNION POR LA PATRIA,POSITIVO,99
GENERAL,Comuna 01,2,52,336,JUNTOS POR EL CAMBIO,POSITIVO,81
GENERAL,Comuna 01,2,52,336,LA LIBERTAD AVANZA,POSITIVO,40
GENERAL,Comuna 01,2,52,336,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,15
GENERAL,Comuna 01,2,52,336,HACEMOS POR NUESTRO PAIS,POSITIVO,10
GENERAL,Comuna 01,2,52,336,,EN BLANCO,3
GENERAL,Comuna 01,2,52,336,,NULO,4
GENERAL,Comuna 01,2,52,336,,IMPUGNADO,0
GENERAL,Comuna 01,2,52,336,,RECURRIDO,0
GENERAL,Comuna 01,2,52,336,,COMANDO,0
GENERAL,Comuna 01,2,53,339,UNION POR LA PATRIA,POSITIVO,112
GENERAL,Comuna 01,2,53,339,JUNTOS POR EL CAMBIO,POSITIVO,69
GENERAL,Comuna 01,2,53,339,LA LIBERTAD AVANZA,POSITIVO,37
GENERAL,Comuna 01,2,53,339,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,9
GENERAL,Comuna 01,2,53,339,HACEMOS POR NUESTRO PAIS,POSITIVO,6
GENERAL,Comuna 01,2,53,339,,EN BLANCO,3
GENERAL,Comuna 01,2,53,339,,NULO,9
GENERAL,Comuna 01,2,53,339,,IMPUGNADO,0
GENERAL,Comuna 01,2,53,339,,RECURRIDO,0
GENERAL,Comuna 01,2,53,339,,COMANDO,2
GENERAL,Comuna 01,2,54,339,UNION POR LA PATRIA,POSITIVO,110
GENERAL,Comuna 01,2,54,339,JUNTOS POR EL CAMBIO,POSITIVO,66
GENERAL,Comuna 01,2,54,339,LA LIBERTAD AVANZA,POSITIVO,48
GENERAL,Comuna 01,2,54,339,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,7
GENERAL,Comuna 01,2,54,339,HACEMOS POR NUESTRO PAIS,POSITIVO,5
GENERAL,Comuna 01,2,54,339,,EN BLANCO,9
GENERAL,Comuna 01,2,54,339,,NULO,3
GENERAL,Comuna 01,2,54,339,,IMPUGNADO,0
GENERAL,Comuna 01,2,54,339,,RECURRIDO,0
GENERAL,Comuna 01,2,54,339,,COMANDO,0
GENERAL,Comuna 01,2,55,337,UNION POR LA PATRIA,POSITIVO,110
GENERAL,Comuna 01,2,55,337,JUNTOS POR EL CAMBIO,POSITIVO,66
GENERAL,Comuna 01,2,55,337,LA LIBERTAD AVANZA,POSITIVO,49
GENERAL,Comuna 01,2,55,337,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,7
GENERAL,Comuna 01,2,55,337,HACEMOS POR NUESTRO PAIS,POSITIVO,4
GENERAL,Comuna 01,2,55,337,,EN BLANCO,3
GENERAL,Comuna 01,2,55,337,,NULO,0
GENERAL,Comuna 01,2,55,337,,IMPUGNADO,1
GENERAL,Comuna 01,2,55,337,,RECURRIDO,0
GENERAL,Comuna 01,2,55,337,,COMANDO,0
GENERAL,Comuna 01,2,56,334,UNION POR LA PATRIA,POSITIVO,111
GENERAL,Comuna 01,2,56,334,JUNTOS POR EL CAMBIO,POSITIVO,58
GENERAL,Comuna 01,2,56,334,LA LIBERTAD AVANZA,POSITIVO,39
GENERAL,Comuna 01,2,56,334,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,13
GENERAL,Comuna 01,2,56,334,HACEMOS POR NUESTRO PAIS,POSITIVO,6
GENERAL,Comuna 01,2,56,334,,EN BLANCO,2
GENERAL,Comuna 01,2,56,334,,NULO,2
GENERAL,Comuna 01,2,56,334,,IMPUGNADO,0
GENERAL,Comuna 01,2,56,334,,RECURRIDO,0
GENERAL,Comuna 01,2,56,334,,COMANDO,0
GENERAL,Comuna 01,2,57,338,UNION POR LA PATRIA,POSITIVO,79
GENERAL,Comuna 01,2,57,338,JUNTOS POR EL CAMBIO,POSITIVO,76
GENERAL,Comuna 01,2,57,338,LA LIBERTAD AVANZA,POSITIVO,47
GENERAL,Comuna 01,2,57,338,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,14
GENERAL,Comuna 01,2,57,338,HACEMOS POR NUESTRO PAIS,POSITIVO,7
GENERAL,Comuna 01,2,57,338,,EN BLANCO,2
GENERAL,Comuna 01,2,57,338,,NULO,4
GENERAL,Comuna 01,2,57,338,,IMPUGNADO,0
GENERAL,Comuna 01,2,57,338,,RECURRIDO,0
GENERAL,Comuna 01,2,57,338,,COMANDO,0
GENERAL,Comuna 01,2,58,336,UNION POR LA PATRIA,POSITIVO,105
GENERAL,Comuna 01,2,58,336,JUNTOS POR EL CAMBIO,POSITIVO,56
GENERAL,Comuna 01,2,58,336,LA LIBERTAD AVANZA,POSITIVO,42
GENERAL,Comuna 01,2,58,336,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,15
GENERAL,Comuna 01,2,58,336,HACEMOS POR NUESTRO PAIS,POSITIVO,6
GENERAL,Comuna 01,2,58,336,,EN BLANCO,5
GENERAL,Comuna 01,2,58,336,,NULO,0
GENERAL,Comuna 01,2,58,336,,IMPUGNADO,0
GENERAL,Comuna 01,2,58,336,,RECURRIDO,0
GENERAL,Comuna 01,2,58,336,,COMANDO,2
GENERAL,Comuna 01,3,59,335,JUNTOS POR EL CAMBIO,POSITIVO,136
GENERAL,Comuna 01,3,59,335,LA LIBERTAD AVANZA,POSITIVO,59
GENERAL,Comuna 01,3,59,335,UNION POR LA PATRIA,POSITIVO,40
GENERAL,Comuna 01,3,59,335,HACEMOS POR NUESTRO PAIS,POSITIVO,6
GENERAL,Comuna 01,3,59,335,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,2
GENERAL,Comuna 01,3,59,335,,EN BLANCO,5
GENERAL,Comuna 01,3,59,335,,NULO,2
GENERAL,Comuna 01,3,59,335,,IMPUGNADO,0
GENERAL,Comuna 01,3,59,335,,RECURRIDO,0
GENERAL,Comuna 01,3,59,335,,COMANDO,0
GENERAL,Comuna 01,3,60,336,LA LIBERTAD AVANZA,POSITIVO,70
GENERAL,Comuna 01,3,60,336,UNION POR LA PATRIA,POSITIVO,35
GENERAL,Comuna 01,3,60,336,JUNTOS POR EL CAMBIO,POSITIVO,29
GENERAL,Comuna 01,3,60,336,HACEMOS POR NUESTRO PAIS,POSITIVO,4
GENERAL,Comuna 01,3,60,336,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,3
GENERAL,Comuna 01,3,60,336,,EN BLANCO,0
GENERAL,Comuna 01,3,60,336,,NULO,0
GENERAL,Comuna 01,3,60,336,,IMPUGNADO,0
GENERAL,Comuna 01,3,60,336,,RECURRIDO,0
GENERAL,Comuna 01,3,60,336,,COMANDO,0
GENERAL,Comuna 01,3,61,336,JUNTOS POR EL CAMBIO,POSITIVO,132
GENERAL,Comuna 01,3,61,336,LA LIBERTAD AVANZA,POSITIVO,50
GENERAL,Comuna 01,3,61,336,UNION POR LA PATRIA,POSITIVO,45
GENERAL,Comuna 01,3,61,336,HACEMOS POR NUESTRO PAIS,POSITIVO,9
GENERAL,Comuna 01,3,61,336,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,7
GENERAL,Comuna 01,3,61,336,,EN BLANCO,3
GENERAL,Comuna 01,3,61,336,,NULO,0
GENERAL,Comuna 01,3,61,336,,IMPUGNADO,0
GENERAL,Comuna 01,3,61,336,,RECURRIDO,0
GENERAL,Comuna 01,3,61,336,,COMANDO,0
GENERAL,Comuna 01,3,62,336,JUNTOS POR EL CAMBIO,POSITIVO,135
GENERAL,Comuna 01,3,62,336,LA LIBERTAD AVANZA,POSITIVO,69
GENERAL,Comuna 01,3,62,336,UNION POR LA PATRIA,POSITIVO,43
GENERAL,Comuna 01,3,62,336,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,3
GENERAL,Comuna 01,3,62,336,HACEMOS POR NUESTRO PAIS,POSITIVO,2
GENERAL,Comuna 01,3,62,336,,EN BLANCO,2
GENERAL,Comuna 01,3,62,336,,NULO,0
GENERAL,Comuna 01,3,62,336,,IMPUGNADO,0
GENERAL,Comuna 01,3,62,336,,RECURRIDO,0
GENERAL,Comuna 01,3,62,336,,COMANDO,0
GENERAL,Comuna 01,3,63,334,JUNTOS POR EL CAMBIO,POSITIVO,118
GENERAL,Comuna 01,3,63,334,LA LIBERTAD AVANZA,POSITIVO,71
GENERAL,Comuna 01,3,63,334,UNION POR LA PATRIA,POSITIVO,34
GENERAL,Comuna 01,3,63,334,HACEMOS POR NUESTRO PAIS,POSITIVO,4
GENERAL,Comuna 01,3,63,334,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,2
GENERAL,Comuna 01,3,63,334,,EN BLANCO,1
GENERAL,Comuna 01,3,63,334,,NULO,1
GENERAL,Comuna 01,3,63,334,,IMPUGNADO,0
GENERAL,Comuna 01,3,63,334,,RECURRIDO,0
GENERAL,Comuna 01,3,63,334,,COMANDO,0
GENERAL,Comuna 01,3,64,335,JUNTOS POR EL CAMBIO,POSITIVO,133
GENERAL,Comuna 01,3,64,335,LA LIBERTAD AVANZA,POSITIVO,56
GENERAL,Comuna 01,3,64,335,UNION POR LA PATRIA,POSITIVO,34
GENERAL,Comuna 01,3,64,335,HACEMOS POR NUESTRO PAIS,POSITIVO,8
GENERAL,Comuna 01,3,64,335,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,1
GENERAL,Comuna 01,3,64,335,,EN BLANCO,3
GENERAL,Comuna 01,3,64,335,,NULO,2
GENERAL,Comuna 01,3,64,335,,IMPUGNADO,0
GENERAL,Comuna 01,3,64,335,,RECURRIDO,0
GENERAL,Comuna 01,3,64,335,,COMANDO,0
GENERAL,Comuna 01,3,65,336,JUNTOS POR EL CAMBIO,POSITIVO,125
GENERAL,Comuna 01,3,65,336,LA LIBERTAD AVANZA,POSITIVO,64
GENERAL,Comuna 01,3,65,336,UNION POR LA PATRIA,POSITIVO,45
GENERAL,Comuna 01,3,65,336,HACEMOS POR NUESTRO PAIS,POSITIVO,2
GENERAL,Comuna 01,3,65,336,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,1
GENERAL,Comuna 01,3,65,336,,EN BLANCO,0
GENERAL,Comuna 01,3,65,336,,NULO,1
GENERAL,Comuna 01,3,65,336,,IMPUGNADO,1
GENERAL,Comuna 01,3,65,336,,RECURRIDO,0
GENERAL,Comuna 01,3,65,336,,COMANDO,0
GENERAL,Comuna 01,3,66,334,JUNTOS POR EL CAMBIO,POSITIVO,151
GENERAL,Comuna 01,3,66,334,LA LIBERTAD AVANZA,POSITIVO,66
GENERAL,Comuna 01,3,66,334,UNION POR LA PATRIA,POSITIVO,22
GENERAL,Comuna 01,3,66,334,HACEMOS POR NUESTRO PAIS,POSITIVO,2
GENERAL,Comuna 01,3,66,334,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,1
GENERAL,Comuna 01,3,66,334,,EN BLANCO,4
GENERAL,Comuna 01,3,66,334,,NULO,0
GENERAL,Comuna 01,3,66,334,,IMPUGNADO,0
GENERAL,Comuna 01,3,66,334,,RECURRIDO,0
GENERAL,Comuna 01,3,66,334,,COMANDO,0
GENERAL,Comuna 01,3,67,343,JUNTOS POR EL CAMBIO,POSITIVO,131
GENERAL,Comuna 01,3,67,343,LA LIBERTAD AVANZA,POSITIVO,66
GENERAL,Comuna 01,3,67,343,UNION POR LA PATRIA,POSITIVO,33
GENERAL,Comuna 01,3,67,343,HACEMOS POR NUESTRO PAIS,POSITIVO,9
GENERAL,Comuna 01,3,67,343,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,1
GENERAL,Comuna 01,3,67,343,,EN BLANCO,2
GENERAL,Comuna 01,3,67,343,,NULO,0
GENERAL,Comuna 01,3,67,343,,IMPUGNADO,0
GENERAL,Comuna 01,3,67,343,,RECURRIDO,0
GENERAL,Comuna 01,3,67,343,,COMANDO,6
GENERAL,Comuna 01,4,68,305,JUNTOS POR EL CAMBIO,POSITIVO,129
GENERAL,Comuna 01,4,68,305,LA LIBERTAD AVANZA,POSITIVO,54
GENERAL,Comuna 01,4,68,305,UNION POR LA PATRIA,POSITIVO,27
GENERAL,Comuna 01,4,68,305,HACEMOS POR NUESTRO PAIS,POSITIVO,1
GENERAL,Comuna 01,4,68,305,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,1
GENERAL,Comuna 01,4,68,305,,EN BLANCO,2
GENERAL,Comuna 01,4,68,305,,NULO,0
GENERAL,Comuna 01,4,68,305,,IMPUGNADO,0
GENERAL,Comuna 01,4,68,305,,RECURRIDO,0
GENERAL,Comuna 01,4,68,305,,COMANDO,0
GENERAL,Comuna 01,4,69,307,JUNTOS POR EL CAMBIO,POSITIVO,148
GENERAL,Comuna 01,4,69,307,LA LIBERTAD AVANZA,POSITIVO,48
GENERAL,Comuna 01,4,69,307,UNION POR LA PATRIA,POSITIVO,28
GENERAL,Comuna 01,4,69,307,HACEMOS POR NUESTRO PAIS,POSITIVO,4
GENERAL,Comuna 01,4,69,307,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,0
GENERAL,Comuna 01,4,69,307,,EN BLANCO,2
GENERAL,Comuna 01,4,69,307,,NULO,0
GENERAL,Comuna 01,4,69,307,,IMPUGNADO,0
GENERAL,Comuna 01,4,69,307,,RECURRIDO,0
GENERAL,Comuna 01,4,69,307,,COMANDO,0
GENERAL,Comuna 01,4,70,309,JUNTOS POR EL CAMBIO,POSITIVO,165
GENERAL,Comuna 01,4,70,309,LA LIBERTAD AVANZA,POSITIVO,45
GENERAL,Comuna 01,4,70,309,UNION POR LA PATRIA,POSITIVO,24
GENERAL,Comuna 01,4,70,309,HACEMOS POR NUESTRO PAIS,POSITIVO,2
GENERAL,Comuna 01,4,70,309,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,0
GENERAL,Comuna 01,4,70,309,,EN BLANCO,0
GENERAL,Comuna 01,4,70,309,,NULO,0
GENERAL,Comuna 01,4,70,309,,IMPUGNADO,0
GENERAL,Comuna 01,4,70,309,,RECURRIDO,0
GENERAL,Comuna 01,4,70,309,,COMANDO,0
GENERAL,Comuna 01,4,71,307,JUNTOS POR EL CAMBIO,POSITIVO,139
GENERAL,Comuna 01,4,71,307,LA LIBERTAD AVANZA,POSITIVO,42
GENERAL,Comuna 01,4,71,307,UNION POR LA PATRIA,POSITIVO,26
GENERAL,Comuna 01,4,71,307,HACEMOS POR NUESTRO PAIS,POSITIVO,6
GENERAL,Comuna 01,4,71,307,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,2
GENERAL,Comuna 01,4,71,307,,EN BLANCO,3
GENERAL,Comuna 01,4,71,307,,NULO,0
GENERAL,Comuna 01,4,71,307,,IMPUGNADO,0
GENERAL,Comuna 01,4,71,307,,RECURRIDO,0
GENERAL,Comuna 01,4,71,307,,COMANDO,0
GENERAL,Comuna 01,4,72,304,JUNTOS POR EL CAMBIO,POSITIVO,136
GENERAL,Comuna 01,4,72,304,LA LIBERTAD AVANZA,POSITIVO,51
GENERAL,Comuna 01,4,72,304,UNION POR LA PATRIA,POSITIVO,33
GENERAL,Comuna 01,4,72,304,HACEMOS POR NUESTRO PAIS,POSITIVO,3
